draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bFT,bMVP,bWP,bER,sigma
2535,125.66985250293948,0.9491377290878539,0.5550471485189914,3.0,7.0,0.0,-122.10264851196014,0.24004852720504918,0.08510739088491642,0.06064773818393987,0.18379921688397108,0.11491308500965876,0.1943432589807603
2536,132.6379590725912,0.9952826503873476,0.5593889784633831,3.0,7.0,0.0,-128.29495613448617,0.2848894756830292,0.06831244855985837,0.04351110295470789,0.19576366729282665,0.061456554015677414,0.188438461529822
2537,128.5206475668309,0.9411725593766149,0.4880592379583002,2.0,7.0,0.0,-125.48556076365843,0.27546009024930956,0.03535791599063467,0.04316898372298288,0.20873095411005535,0.09058530715187872,0.19854288818168334
2538,126.67389804217835,0.9184864840039559,0.5356568055523541,2.0,7.0,0.0,-124.3512602499374,0.2738632811683112,0.05383708843413576,0.013674274145919764,0.19530467415317318,0.09933077065500313,0.2315331116390212
2539,127.92469168701048,0.9430568492701614,0.5550471485189914,3.0,7.0,0.0,-120.55437067502686,0.3195548323565713,0.03918846913204414,0.03327170206243613,0.24732002729356603,0.03843633655199356,0.21113156788142912
2540,130.54945083603272,0.8560863758797851,0.5593889784633831,2.0,3.0,0.0,-130.2404215138459,0.27376075157362506,0.07218582352249843,0.058678511038724256,0.20266084500551124,0.07117842939236461,0.1759083832637046
2541,128.10362460772689,0.9940822337537092,0.4880592379583002,3.0,7.0,0.0,-126.4335290725955,0.27682136218666664,0.09607384906036738,0.044575931590325565,0.249911978352598,0.02020269861594498,0.1925094770331721
2542,125.19077044186984,0.9827188195942627,0.5356568055523541,3.0,7.0,0.0,-122.69587277400193,0.24694441395177055,0.07080508401159813,0.01125421765768884,0.16850853181011013,0.12079459008975117,0.2222973988370835
2543,130.97829721477027,0.9228192492397067,0.5550471485189914,3.0,7.0,0.0,-125.32974392878653,0.2882387012448915,0.06665458794146725,0.02073477938757585,0.211853987120739,0.04486656197656626,0.17880407368592335
2544,128.65857557863137,0.9178223431740561,0.5593889784633831,3.0,7.0,0.0,-124.68698686270254,0.27087806160910294,0.04131376311775611,0.07367485797566951,0.22403399849027006,0.012727609701582314,0.1958635068030503
2545,130.30960366494944,1.0,0.4880592379583002,3.0,7.0,0.0,-126.79773908659877,0.2828892361846643,0.06210626002809213,0.05024330612778072,0.24779200723525083,0.011643766047412362,0.19304951795721625
2546,127.28497987838067,0.9923683620944376,0.5356568055523541,2.0,3.0,0.0,-124.46561555860718,0.2510865108211854,0.07908930211165464,0.010220417818056356,0.1651100534164557,0.1059431977967929,0.21373447539463536
2547,130.90419465481102,0.9588887139112231,0.5550471485189914,3.0,7.0,0.0,-129.0500303840675,0.27505902246597747,0.07637784874213877,0.0549954326238065,0.17935438362634087,0.054877932660314675,0.2154773019593354
2548,127.0104572013199,0.9442474375253337,0.5593889784633831,3.0,7.0,0.0,-124.89337413344292,0.26956559470843067,0.09816382772982299,-0.005751442615147437,0.17160536805272933,0.1011362055040071,0.20048387919412705
2549,131.9440337583428,1.0,0.4880592379583002,3.0,7.0,0.0,-129.68504359097216,0.2721121282730109,0.06593298011322796,0.049339726609841025,0.18066952171270612,0.07530186667691596,0.19921945833605179
2550,126.87879036570796,0.9637752601796148,0.5356568055523541,2.0,3.0,0.0,-125.39337949934183,0.2597594457031551,0.08161957260734985,0.02178509459449153,0.1783125909767682,0.11729717570582442,0.22461513009806255
2551,131.3854417497563,0.9889230829872887,0.5550471485189914,3.0,7.0,0.0,-130.1416128278296,0.26851250941891797,0.08033816712019136,0.04505463311550704,0.20581194063428487,0.07579175039190025,0.18360420432692287
2552,131.09517146858713,0.9882040585853316,0.5593889784633831,3.0,7.0,0.0,-125.78373688932578,0.27838596069953503,0.05114794786545552,0.06648003902628535,0.21941595573105188,0.04175820091199479,0.1921196576894449
2553,130.40830193823226,0.9440064238341629,0.4880592379583002,3.0,7.0,0.0,-129.31586027242497,0.2793133075929916,0.0859988578006092,0.03316155741402683,0.17757161002201943,0.10273478141039163,0.20823013551827277
2554,128.5386886563221,0.799159245698817,0.5356568055523541,3.0,7.0,0.0,-122.12246007809361,0.2813254518071338,0.11132453324455868,0.005270223103885299,0.1850608080866039,0.07938875917576024,0.19614952954966755
2555,129.29836775879826,0.6426874140400797,0.5550471485189914,3.0,7.0,0.0,-125.81222481647114,0.285356072109151,0.09907969957501442,0.07795013142418347,0.17891213537806144,0.08194528001375265,0.18660020714333864
2556,129.99928331464628,0.8746341647795052,0.5593889784633831,3.0,7.0,0.0,-127.02151587265838,0.27988646017676494,0.07552400398736722,-0.0012972279412387863,0.21788269398954158,0.06387767627126051,0.20144650912216536
2557,131.00670305997738,0.9524923508646564,0.4880592379583002,3.0,7.0,0.0,-129.05852513353796,0.2638746584130982,0.09673810775824405,0.03802615707999843,0.19047772692401962,0.08644327056075037,0.19864549013891888
2558,129.50705074662758,0.8551366859385291,0.5356568055523541,3.0,7.0,0.0,-125.21891862773926,0.28290558795474585,0.04592498842455224,0.06037910560086586,0.2352890486517181,0.05824795138274629,0.18837365497394054
2559,129.7238295961769,1.0,0.5550471485189914,3.0,7.0,0.0,-127.23579456648257,0.2887570080612757,0.08241507407050465,0.03755505379495611,0.14801609426292203,0.0959058396429724,0.19344168586177046
2560,128.95443471849262,0.9806248050705454,0.5593889784633831,3.0,7.0,0.0,-128.17680259147087,0.2939983161885623,0.06737831456887708,-0.00468780353380919,0.2278701758122017,0.05983318316781873,0.20908323106264448
2561,130.22712447019993,0.9522921415535688,0.4880592379583002,3.0,7.0,0.0,-127.97963712113163,0.272300722651948,0.04586043396820389,0.06550993171509988,0.20720739453455492,0.03381548648858363,0.1875715483738586
2562,131.56937009555395,1.0,0.5356568055523541,2.0,3.0,0.0,-129.15009643047728,0.27910289953020917,0.04582094779451319,0.046206483552371704,0.2241713496161189,0.05570223152842991,0.1935885671310931
2563,128.73708291592087,0.966563293513045,0.5550471485189914,3.0,7.0,0.0,-126.85512895546638,0.26596921857392086,0.12206129546612264,0.04632515893159998,0.1544553914270721,0.09377052532758184,0.20747105559931908
2564,132.48266738103976,0.865098668899394,0.5593889784633831,3.0,7.0,0.0,-127.25968001562666,0.28486142747830623,0.07357785282399204,0.03433875285970053,0.19534142535669793,0.0544437295039649,0.18929808478630747
2565,130.34209533906136,0.8803955664841812,0.4880592379583002,2.0,7.0,0.0,-127.44922643069825,0.28122451216500555,0.04839691779644444,0.04976956201159405,0.19665018508237225,0.02935818378614536,0.1933483901902241
2566,130.73343487130126,0.8382026621504506,0.5356568055523541,3.0,7.0,0.0,-125.70498286307985,0.2800147302130611,0.09262482357007776,0.024339577129796633,0.22212553619080153,0.049146995758493225,0.2086773683145051
2567,130.40203135495796,0.867712506266092,0.5550471485189914,3.0,7.0,0.0,-125.35036256401227,0.2893526344374359,0.03538676100123858,0.02404547344078098,0.21625748467347547,0.040798942296441786,0.19745814681203525
2568,131.6318694760713,0.9438701268811992,0.5593889784633831,3.0,7.0,0.0,-130.9013176249271,0.26916102604138786,0.09391653334080866,0.04192993384316846,0.1831766728706885,0.06956546210424627,0.20713786918787389
2569,132.1730128155314,0.9540323671407124,0.4880592379583002,3.0,7.0,0.0,-127.01006150390178,0.2835987514070512,0.0761752207505853,0.028906814390895645,0.2182060179537971,0.04106745935966206,0.1890810043046628
2570,131.81276072481484,0.9819304134728403,0.5356568055523541,3.0,7.0,0.0,-129.18948570004392,0.2840090914706827,0.05828887096306923,0.05016345531866269,0.1879392036919213,0.07545303654906059,0.1945146337200233
2571,129.1085478836468,0.9685162480012989,0.5550471485189914,3.0,7.0,0.0,-128.12558294171006,0.2646617966267252,0.05864985071803945,0.05664089840811128,0.16061935679442624,0.08758153595624138,0.21412437602270903
2572,131.70106479423518,0.9296559061000168,0.5593889784633831,3.0,15.0,0.0,-129.61300753824642,0.27039735146631,0.059110328125451,0.021092608478498625,0.21061273467217503,0.04670097040878704,0.18938233432123833
2573,131.6350060021159,0.924177827003108,0.4880592379583002,3.0,7.0,0.0,-130.47735786395523,0.2787885623370577,0.07289931962747889,0.05307171523716065,0.16827532650354163,0.07307456250500678,0.19796810824064495
2574,131.95663740665287,0.9324963784981509,0.5356568055523541,2.0,7.0,0.0,-130.28402339236376,0.27409113015588676,0.08036380383245424,0.02836779854007742,0.19943771713156416,0.048359284702205366,0.20374404752917735
2575,131.82266283846877,0.9930437380077698,0.5550471485189914,3.0,7.0,0.0,-128.64413109988618,0.2665824122914151,0.08758682589050179,0.05009946427715191,0.19201486844234186,0.0785468917924987,0.19363111870065125
2576,129.22243849580136,0.8281696722552948,0.5593889784633831,3.0,7.0,0.0,-126.57326033449988,0.24886908128496338,0.06284270103226951,0.012837281351270564,0.22025418168758007,0.06581794089559412,0.1855096507795267
2577,129.131018358509,0.9073641819275747,0.4880592379583002,3.0,7.0,0.0,-127.85463418151767,0.25361250239363525,0.0748911058348551,0.024452636165557297,0.2313854632499412,0.05255509067708319,0.22137015502781682
2578,130.07005593914593,0.870901561393759,0.5356568055523541,3.0,7.0,0.0,-128.44689516677585,0.2568340137857027,0.06546831047712424,0.051587843246522685,0.21043922346661445,0.0681212478110882,0.21833463702798994
2579,130.30548884201858,0.8991800301531222,0.5550471485189914,3.0,15.0,0.0,-129.51497655908867,0.2509165977333559,0.07567505063177696,0.03566175409836538,0.18576937213332742,0.044951176528857786,0.20316961329357847
2580,128.1442142713816,0.8907532369850638,0.5593889784633831,3.0,7.0,0.0,-126.90776084289904,0.3092501002210217,0.0848852624314665,0.07535427857486919,0.21212864488015912,0.0663743906873645,0.21136450089254863
2581,130.00033138059865,0.9651113530381652,0.4880592379583002,3.0,7.0,0.0,-128.25398949437442,0.3041002989622291,0.07274927745449128,0.06430076734430377,0.19357909395831766,0.07280130261784215,0.18124193279683604
2582,129.72259660761688,0.9514627509295938,0.5356568055523541,3.0,7.0,0.0,-126.12063226937791,0.27676239220527177,0.036274335300395706,0.014696520094771095,0.22214790133802065,0.029292085608481375,0.199608108482964
2583,128.16544701154018,0.9507112100555695,0.5550471485189914,3.0,7.0,0.0,-126.39616703673889,0.30044362812392794,0.09131038490677176,0.07226076181993236,0.17911771165999807,0.0884767150362214,0.2233701018780167
2584,130.87247737130303,0.9892934528393901,0.5593889784633831,3.0,7.0,0.0,-126.29876468149712,0.2864131050250378,0.082581320468596,0.07252432215110365,0.19841556138389205,0.06809245758889969,0.20252889953591388
2585,129.70509659298293,0.9767717019816876,0.4880592379583002,3.0,7.0,0.0,-127.76636159469439,0.2830796823545577,0.09080102008195808,0.0364446068097499,0.19731055107109963,0.04829968108865317,0.22599280007467448
2586,130.74758856029368,0.7770305770149033,0.5356568055523541,3.0,7.0,0.0,-125.21798198386169,0.2916898196114443,0.08954208463882332,0.0147724374520318,0.19585464472180591,0.06935167757858096,0.20698258032766154
2587,129.7101781283805,0.9918571788175026,0.5550471485189914,3.0,7.0,0.0,-125.22960141220267,0.277700788072653,0.09654047511048391,0.014266090613799716,0.18436132993690368,0.05295005161300441,0.18970988902527905
2588,128.14992447965628,0.8720158324783944,0.5593889784633831,2.0,3.0,0.0,-127.12620490031519,0.30627861745912677,0.06747580355169415,0.06630330282277426,0.14772516954508028,0.08433146204994886,0.20348488447407026
2589,132.18920689073568,0.9235176199717711,0.4880592379583002,3.0,7.0,0.0,-128.21453961375923,0.26824848500966436,0.06227383996521789,0.050481199570538204,0.1988871408093729,0.0509746596719484,0.18877883676422474
2590,132.39955021860501,0.9962901951961459,0.5356568055523541,3.0,7.0,0.0,-130.2242280778436,0.26484000816378195,0.06581040630843826,0.035412045019946395,0.2148908056656172,0.04774437647647571,0.19422440050528705
2591,132.27093254504624,0.9717986446852324,0.5550471485189914,2.0,3.0,0.0,-129.11151592480175,0.28340923347911173,0.08408083667618792,0.025934217637724855,0.20202649617349616,0.06313630356953923,0.1939310873075323
2592,122.48818647168478,0.6028255624141826,0.5593889784633831,3.0,7.0,0.0,-117.87067110336771,0.2687399082106934,0.08093380218935184,0.07493190849208142,0.28221568795401797,0.013578950751179203,0.20539432184737666
2593,132.36736186567626,0.9830663284246431,0.4880592379583002,3.0,7.0,0.0,-131.25592041512138,0.2776125117925049,0.06631457492374743,0.028873041894068578,0.21373612789523774,0.06495972829068682,0.19354207166890114
2594,131.81318816841537,0.7600712109064248,0.5356568055523541,2.0,7.0,0.0,-125.98758921707444,0.2967929616498531,0.07693706850446337,0.042729536875877785,0.20363752493451504,0.04515385827902339,0.20597843851728292
2595,131.75349289175804,0.9394947695130661,0.5550471485189914,3.0,7.0,0.0,-131.09021881458276,0.28666667535096396,0.05947659695020422,0.06076765605050557,0.2127873169056485,0.05671097395505519,0.191278249853074
2596,129.16960825123132,0.9941612719061467,0.5593889784633831,3.0,7.0,0.0,-119.54129130738826,0.2663273214624336,0.06700334706360715,0.07006918934973896,0.243318009119029,0.03652409036752971,0.1989425381566501
2597,128.44458731099184,0.850028186994407,0.4880592379583002,2.0,7.0,0.0,-125.10938476999792,0.2990180243641468,0.054968130083132075,0.07796464237256398,0.22454463932088303,0.02648405361224668,0.18442175625772234
2598,128.99151910239854,0.9069224631428309,0.5356568055523541,3.0,7.0,0.0,-127.59730133437117,0.2922665702911681,0.09318450375517234,0.02253775120153567,0.1858883469014811,0.08780826511615271,0.17462993800874865
2599,127.37374531844112,0.8167842889908984,0.5550471485189914,3.0,7.0,0.0,-123.88806366606143,0.26840593193821055,0.07060840948288677,0.008827436106872873,0.2674622704670355,0.008216662471515198,0.2115648105050864
2600,130.6517517946043,0.9787052649620541,0.5593889784633831,3.0,7.0,0.0,-126.12981470212488,0.2943011587879581,0.07876071277206291,0.027466304235404988,0.21025615810242582,0.08584795988638315,0.1945963182071734
2601,129.91557822655983,0.9795098675664228,0.4880592379583002,3.0,7.0,0.0,-125.82740072690362,0.3023992404395357,0.06967191151305566,0.03341877176552791,0.2062797863025468,0.04449321458293051,0.22230152446622797
2602,128.79871972203833,0.9349928226946809,0.5356568055523541,3.0,7.0,0.0,-124.59207454147737,0.2721385806539411,0.07067965873596471,0.06254073349919476,0.1471140878624646,0.10631694406654099,0.19990608501922935
2603,130.6673606293617,0.9700715280305853,0.5550471485189914,3.0,7.0,0.0,-123.30266483881161,0.29642868276521944,0.07281194457870235,0.06947279029897016,0.18957652819053694,0.07655716168582347,0.18985004143646986
2604,129.74164987915654,0.933663031945421,0.5593889784633831,3.0,7.0,0.0,-126.09954923213779,0.2793599558025222,0.04930273210115597,0.06103733154286936,0.23990884989049704,0.053245323168218506,0.1924991729087597
2605,130.889286166714,0.9865343909617833,0.4880592379583002,3.0,7.0,0.0,-128.63675664332075,0.2569569288816801,0.06352773291752078,0.04751104777853656,0.19069672738592133,0.07670733275376249,0.1848595721829657
2606,128.8982594499309,0.994371070742724,0.5356568055523541,3.0,7.0,0.0,-125.89812339987377,0.3155186588229119,0.04925598368628262,0.0410450701983069,0.24384751979915675,0.015553766313848177,0.20269292593858015
2607,128.17459215568113,0.8100319754167923,0.5550471485189914,3.0,7.0,0.0,-125.66296254711287,0.29310516777128737,0.05139564668555617,0.08388259503253412,0.17776970698315323,0.05590041078720295,0.19010380324641427
2608,131.58338811539414,0.9380006088292969,0.5593889784633831,3.0,7.0,0.0,-126.19863675965378,0.25476467340722564,0.07547858779500922,0.028455065850784982,0.21185109423412807,0.05529585988013938,0.19820703233275833
2609,128.00585413057502,0.7082247146221379,0.4880592379583002,3.0,7.0,0.0,-125.26935545370515,0.2488985928127735,0.04972472385832105,0.04852998577459667,0.16539717106558272,0.06724890734879617,0.1936951416253299
2610,131.25880626537744,0.9852305970867735,0.5356568055523541,3.0,7.0,0.0,-127.8417876880215,0.2726807619127547,0.08441078985627323,0.037000181145158434,0.16282262061631855,0.08366676699882054,0.196973124246175
2611,129.5953256511386,1.0,0.5550471485189914,3.0,7.0,0.0,-126.1819291868369,0.2655979627246243,0.06181457820095241,0.012184481857783166,0.19285107820287148,0.06313003537794172,0.2178630015092945
2612,130.37624541632223,0.9467899663565192,0.5593889784633831,3.0,7.0,0.0,-129.33189601958506,0.3153834034836687,0.07733023044626104,0.057503647274278355,0.18920652069387342,0.0682332686093376,0.19657034746726257
2613,129.19135877310904,1.0,0.4880592379583002,3.0,7.0,0.0,-124.69158844888175,0.25932463212674867,0.053901948237416314,0.07157772730856028,0.19474861762544243,0.05012339425365133,0.21870654142470616
2614,131.89805677440407,0.9901153820413027,0.5356568055523541,3.0,7.0,0.0,-129.88731929657996,0.28908707812873297,0.08543131250680815,0.05938693553156502,0.18726471825947166,0.06224559213455993,0.20302819929858648
